reward
-6408.12132797
-3021.89600861
-2315.0439748000003
-1674.60914036
-1565.8783085200002
-1575.11896298
-1551.7495303300002
-1577.2548207199998
-1534.58416132
-1543.3856281099995
-1493.8994650600005
-1506.57607249
-1478.7933279599997
-1520.6762299999996
-1504.3277198500002
-1525.9126589799998
-1496.2359793400005
-1505.0915347400003
-1517.9627638699997
-1563.9480876699997
-1507.6721476999999
-1565.0175823600002
-1538.05432298
-1542.7474500499998
-1555.7143357100003
-1537.7684043300003
-1489.3975877300002
-1519.39449845
-1564.0461059299998
-1557.3678364
-1545.6435232499998
-1549.4026944699997
-1578.1149406900001
-1547.70672508
-1541.4136686199997
-1537.3563927499997
-1571.13301843
-1534.5092102299998
-1593.7980717199998
-1558.4251412200001
-1562.7579556599999
-1531.1308927700002
-1539.86450346
-1528.75421669
-1548.5811191399998
-1537.7318954100003
-1516.93658296
-1557.9286826800003
-1536.91121731
-1528.97709382
-1535.2966376400002
-1550.2433865499997
-1560.9337831500004
-1534.1549642699997
-1547.34466438
-1533.8487294
-1534.19639425
-1509.53701806
-1507.36304788
-1510.00705811
-1525.5556494399998
-1547.8725181599998
-1538.43742008
-1525.55584718
-1548.72393864
-1570.2635029699998
-1507.0880653400004
-1537.87346395
-1548.4240251
-1525.22450776
-1545.9823827900002
-1544.0908419599998
-1501.05032649
-1565.2332642
-1530.10170337
-1576.0328800500001
-1556.24910486
-1573.92910736
-1559.7899634300004
-1559.1250684299998
-1528.3094909200001
-1584.6357864100003
-1539.3856556100002
-1539.49152684
-1555.0055086500004
-1538.3309122100002
-1584.6034208
-1562.58619408
-1540.8220576400001
-1548.7987911999999
-1549.2592465100004
-1503.37839129
-1496.5519002599997
-1581.8544098399998
-1592.5050643400004
-1521.81116042
-1509.7435021700003
-1534.72238523
-1534.6930326100003
-1549.0205110900001
