reward
-6026.47730338
-2382.94288075
-1791.3656451600002
-1716.3200611400002
-1614.49655644
-1637.9532326400004
-1607.0974730000005
-1586.8903573100001
-1501.3560353900002
-1512.87666122
-1561.22412991
-1534.49810589
-1492.25915447
-1483.55652218
-1502.5602256299999
-1510.6823443500002
-1514.6211853300001
-1513.54511121
-1506.75076217
-1507.7612323099997
-1527.02210776
-1527.7870990000004
-1557.3340039500001
-1538.7013171700005
-1525.8649785100001
-1530.32373138
-1576.83622692
-1534.6032174099998
-1568.15721194
-1555.40655492
-1522.97391917
-1501.52230702
-1574.9496354
-1494.9073665799997
-1511.1567790200002
-1529.9468263899998
-1568.42634622
-1541.1703746299995
-1536.1353751400002
-1537.2987533699998
-1502.9091136399998
-1549.20962245
-1520.7418639400003
-1511.4326400999998
-1552.6801399700003
-1554.42660334
-1573.5207546499996
-1546.7603509800006
-1519.0216781899996
-1524.1570439000002
-1549.3112351099999
-1520.1760319000002
-1545.5873549799999
-1541.96926476
-1557.4444195600001
-1533.4807674800004
-1577.1804831200002
-1534.6636737299998
-1504.8064812199998
-1544.3316886000002
-1525.5057229700003
-1553.5444510200002
-1553.6580352
-1544.88010808
-1576.2402445099997
-1561.50994701
-1527.5649700199997
-1584.0974799400003
-1530.8113062199998
-1579.9635696199996
-1535.27111497
-1547.95941048
-1543.23188236
-1564.9067665399998
-1559.3294738199997
-1568.7211980299999
-1548.58656587
-1566.71216019
-1566.0032654699999
-1535.95675035
-1549.5598390900004
-1545.2240207700004
-1570.8554069599998
-1552.4234098300003
-1529.48849112
-1499.52012806
-1527.9751276999998
-1522.91273896
-1523.5437492499998
-1517.3675979900006
-1576.6164357299995
-1557.7179718
-1544.75980934
-1557.9725646000004
-1536.3166649900004
-1572.6682747600003
-1580.3947106500002
-1554.5548424800006
-1530.75802892
-1576.3899191500002
