reward
-6237.496263020002
-2786.0029382199996
-1855.6780115700003
-1627.77013565
-1618.9639706899998
-1516.19345177
-1552.16984196
-1529.2925165
-1538.11647765
-1531.4003564700001
-1502.0224096300005
-1489.36226895
-1504.1140862700006
-1510.44753301
-1518.4627545199996
-1508.6866078800003
-1531.95330524
-1555.10150482
-1524.94868997
-1558.2027727600007
-1514.83790202
-1552.1830527899997
-1492.0818177100002
-1573.57534019
-1468.8911061400001
-1523.3185111599998
-1538.9880558600003
-1539.8333553899997
-1543.49876341
-1566.57887941
-1534.99159269
-1499.4529630700001
-1506.7673752300004
-1528.5345755099997
-1496.0054368
-1567.9655271599997
-1530.6769525999998
-1567.4322331300002
-1590.7680726799997
-1515.0331043900003
-1568.7018524500004
-1523.2039321900002
-1563.62702978
-1538.0040231500002
-1520.26700203
-1549.30094936
-1577.4570039700004
-1544.40854722
-1535.4145732499999
-1533.0850842100003
-1509.8898093300002
-1531.27651386
-1512.8189188100002
-1502.3828649599998
-1584.8229655200003
-1508.3404851800003
-1531.5777230199997
-1519.30321109
-1517.4326215800002
-1513.84151954
-1518.6067676199998
-1501.8003549
-1525.5868200000002
-1530.9492511400001
-1561.7993325599996
-1480.59474483
-1530.7259061199998
-1546.7367428599996
-1540.6051796699999
-1547.7072422800002
-1533.14714063
-1527.6874169400003
-1590.87019855
-1523.5437730299998
-1527.53648123
-1509.84935439
-1544.6433283600002
-1515.90224753
-1581.7658246000003
-1555.9162378500002
-1542.2680426799998
-1536.5752329499999
-1531.07751923
-1507.4536548800002
-1538.1937423500003
-1536.5448246899998
-1554.4464034400005
-1512.2272426
-1565.03544046
-1553.8142626899996
-1541.00106764
-1620.0867837099995
-1513.9757540599999
-1534.8122164799997
-1539.90561624
-1531.5848170499999
-1505.4093586200001
-1545.3558523
-1546.64413528
-1552.1010765300002
